1 1630.168121
2 1630.168121
3 1627.213068
4 1619.929719
5 1597.60906
6 1576.620025
7 1561.772054
8 1546.627902
9 1531.34393
10 1509.205746
11 1488.780798
12 1471.981342
13 1454.184517
14 1435.364396
15 1417.376179
16 1400.073491
17 1383.957073
18 1371.244543
19 1366.43329
20 1362.708511
21 1359.052993
22 1347.824495
23 1333.638789
24 1322.115017
25 1316.783617
26 1309.785295
27 1303.786748
28 1297.788214
29 1291.789693
30 1284.791437
31 1279.053876
32 1272.055655
33 1266.057195
34 1260.05875
35 1254.481176
36 1248.061904
37 1242.970948
38 1237.064849
39 1232.394173
40 1226.067847
41 1220.977126
42 1215.491099
43 1209.310364
44 1204.311827
45 1197.803408
46 1193.315088
47 1187.720929
48 1182.318409
49 1177.723789
50 1173.321173
51 1167.726697
52 1163.727875
53 1158.325875
54 1154.645795
55 1148.659134
56 1144.048488
57 1139.971747
58 1135.05126
59 1130.587492
60 1126.054077
61 1121.977541
62 1117.056939
63 1113.980176
64 1109.981508
65 1105.98285
66 1101.597698
67 1097.245608
68 1093.24698
69 1089.248363
70 1085.249756
71 1082.250807
72 1078.252218
73 1075.622981
74 1072.184124
75 1067.256152
76 1064.257239
77 1062.187838
78 1057.2598
79 1054.871826
80 1051.519783
81 1047.585228
82 1045.522091
83 1042.876148
84 1039.524425
85 1036.878347
86 1034.52639
87 1031.527579
88 1028.881318
89 1026.529575
90 1024.882822
91 1020.799021
92 1020.076987
93 1015.80106
94 1014.136804
95 1011.745604
96 1009.13874
97 1008.08173
98 1005.74816
99 1003.141088
100 1002.084144
101 1001.084549
102 998.751181
103 996.404763
104 994.405583
105 993.405994
106 991.088758
107 990.407233
108 988.408063
109 988.356486
110 986.408897
111 985.409315
112 985.357768
113 983.410153
114 982.682776
115 979.7303439999999
116 979.6442960000001
117 979.584485
118 978.6845060000001
119 976.731618
