1 -80.078582
2 -80.078582
3 -79.096093
4 -58.108894
5 -57.072212
6 -56.078751
7 -54.981895
8 -49.581869
9 -44.090629
10 -35.734108
11 -35.584624
12 -30.666965
13 -31.417273
14 -28.260679
15 -23.892416
16 -24.443331
17 -20.991608
18 -21.787858
19 -21.523973
20 -22.452105
21 -23.643978
22 0.804368
23 0.783561
24 -0.300196
25 -1.25122
26 -1.257907
27 -1.263695
28 -1.269537
29 -1.275433
30 -0.230431
31 -1.288052
32 -1.29514
33 -1.301277
34 -1.307473
35 -1.27229
36 -1.320043
37 -1.345795
38 -1.33178
39 -1.315614
40 -1.343727
41 -1.370041
42 -0.348821
43 -1.383028
44 -1.388769
45 -1.332643
46 -1.401569
47 -1.364517
48 -1.414608
49 -1.376102
50 -1.425458
51 -1.387885
52 -1.392655
53 -1.443915
54 -0.460471
55 -1.456386
56 -1.416581
57 -1.442299
58 -1.427812
59 -1.500494
60 -1.439222
61 -1.465436
62 -1.450817
63 -1.475959
64 -1.481277
65 -1.486634
66 -0.48804
67 -1.498244
68 -1.503725
69 -1.509246
70 -1.514808
71 -1.519007
72 -1.524641
73 -1.479393
74 -1.554333
75 -1.540354
76 -1.544695
77 -1.568964
78 -0.590633
79 -1.529139
80 -1.58447
81 -1.569716
82 -1.593561
83 -1.546732
84 -1.602758
85 -1.555681
86 -1.610503
87 -1.615187
88 -1.567776
89 -1.623053
90 -0.521944
91 -1.632423
92 -1.601492
93 -1.640457
94 -1.59045
95 -1.667508
96 -1.598329
97 -1.620553
98 -1.677455
99 -1.607888
100 -1.630255
101 -1.631883
102 -0.724922
103 -1.639223
104 -1.642519
105 -1.644172
106 -1.702289
107 -1.649152
108 -1.652489
109 -1.67262
110 -1.655839
111 -1.657519
112 -1.677712
113 -0.696601
114 -1.681693
115 -1.667468
116 0.681525
117 0.662276
118 -1.688566
119 -1.672589
