49.347401 -40.652599
49.347401 -40.652599
50.449024 -39.550976
52.741630 -37.258370
56.177227 -33.822773
56.316405 -33.683595
60.051445 -29.948555
61.544436 -28.455564
57.212980 -32.787020
61.433549 -28.566451
60.920792 -29.079208
89.426872 -0.573128
90.704979 0.704979
89.896597 -0.103403
92.484850 2.484850
88.098118 -1.901882
88.019623 -1.980377
90.754812 0.754812
88.011798 -1.988202
88.069339 -1.930661
87.960648 -2.039352
54.678562 -35.321438
87.894559 -2.105441
88.826396 -1.173604
87.866269 -2.133731
87.852245 -2.147755
87.817823 -2.182177
87.693659 -2.306341
88.675106 -1.324894
87.752385 -2.247615
87.589298 -2.410702
87.618782 -2.381218
90.998152 0.998152
87.479021 -2.520979
87.407738 -2.592262
91.056292 1.056292
88.397135 -1.602865
86.188460 -3.811540
91.098670 1.098670
87.256682 -2.743318
87.074035 -2.925965
91.165004 1.165004
87.887270 -2.112730
85.979672 -4.020328
87.856484 -2.143516
86.879080 -3.120920
86.598695 -3.401305
86.720874 -3.279126
87.553680 -2.446320
86.547650 -3.452350
86.377220 -3.622780
86.442599 -3.557401
87.340273 -2.659727
86.187779 -3.812221
86.116605 -3.883395
86.958435 -3.041565
86.218925 -3.781075
85.900170 -4.099830
86.741041 -3.258959
85.992546 -4.007454
85.609495 -4.390505
86.779601 -3.220399
85.640014 -4.359986
85.742381 -4.257619
86.436889 -3.563111
85.795704 -4.204296
85.812071 -4.187929
86.639301 -3.360699
85.771100 -4.228900
85.904653 -4.095347
86.885141 -3.114859
85.782090 -4.217910
86.027459 -3.972541
118.558672 28.558672
85.996861 -4.003139
115.669342 25.669342
117.366535 27.366535
114.323179 24.323179
114.140887 24.140887
112.168141 22.168141
84.533624 -5.466376
111.828495 21.828495
114.476236 24.476236
113.299264 23.299264
111.298506 21.298506
113.451876 23.451876
110.431925 20.431925
112.421863 22.421863
109.844752 19.844752
111.823415 21.823415
109.142302 19.142302
108.786179 18.786179
108.317740 18.317740
108.769002 18.769002
108.277025 18.277025
107.743251 17.743251
108.310946 18.310946
107.106203 17.106203
106.806583 16.806583
107.485558 17.485558
106.273172 16.273172
107.034239 17.034239
105.990619 15.990619
106.752018 16.752018
105.682174 15.682174
106.530564 16.530564
105.466002 15.466002
106.350426 16.350426
105.260493 15.260493
107.548082 17.548082
105.667553 15.667553
104.759719 14.759719
105.451031 15.451031
104.268341 14.268341
105.198903 15.198903
107.422147 17.422147
103.817977 13.817977
52.592597 37.407403
57.261205 32.738795
53.663142 36.336858
59.515122 30.484878
60.484500 29.515500
60.579629 29.420371
89.395935 0.604065
90.398338 -0.398338
87.293992 2.706008
87.227436 2.772564
91.158673 -1.158673
87.135541 2.864459
87.118249 2.881751
92.169411 -2.169411
87.045808 2.954192
86.862374 3.137626
86.897491 3.102509
86.777263 3.222737
87.820316 2.179684
86.690890 3.309110
86.636483 3.363517
86.478193 3.521807
87.529842 2.470158
86.400404 3.599596
86.343926 3.656074
86.249195 3.750805
87.321171 2.678829
86.173562 3.826438
86.212108 3.787892
87.030831 2.969169
86.020607 3.979393
86.001769 3.998231
86.945990 3.054010
85.854893 4.145107
85.936312 4.063688
86.978191 3.021809
86.136885 3.863115
85.931980 4.068020
86.997185 3.002815
86.101711 3.898289
86.148284 3.851716
87.013181 2.986819
86.264224 3.735776
86.361569 3.638431
116.662283 -26.662283
86.393014 3.606986
111.866025 -21.866025
85.522144 4.477856
87.408005 2.591995
87.389198 2.610802
90.370770 -0.370770
87.688717 2.311283
113.688098 -23.688098
113.299402 -23.299402
114.392481 -24.392481
110.416850 -20.416850
112.505587 -22.505587
109.647593 -19.647593
111.616629 -21.616629
109.212393 -19.212393
111.146614 -21.146614
110.408160 -20.408160
109.152206 -19.152206
107.905211 -17.905211
87.203850 2.796150
107.147532 -17.147532
109.313329 -19.313329
106.930057 -16.930057
106.682439 -16.682439
107.357641 -17.357641
88.140130 1.859870
88.105969 1.894031
107.349263 -17.349263
111.750463 -21.750463
105.422271 -15.422271
105.327355 -15.327355
105.098939 -15.098939
106.012568 -16.012568
106.001860 -16.001860
107.186947 -17.186947
105.307711 -15.307711
104.199698 -14.199698
105.203843 -15.203843
107.253308 -17.253308
103.810314 -13.810314
104.488775 -14.488775
53.539668 -36.460332
52.631240 -37.368760
53.703725 -36.296275
54.678877 -35.321123
55.670860 -34.329140
54.767266 -35.232734
54.728833 -35.271167
90.537374 0.537374
91.285090 1.285090
89.178051 -0.821949
88.195573 -1.804427
87.179632 -2.820368
87.176338 -2.823662
87.023138 -2.976862
88.079615 -1.920385
87.051299 -2.948701
86.885480 -3.114520
86.876880 -3.123120
87.961443 -2.038557
86.743920 -3.256080
86.728578 -3.271422
86.790061 -3.209939
87.570121 -2.429879
86.572097 -3.427903
86.649011 -3.350989
86.550505 -3.449495
87.482549 -2.517451
86.588666 -3.411334
